depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,BRCA1,ROS1,RAD51,MLH1,KEAP1,PGR,PALB2,ABCB1,ESR1,MSH2,SOX10,CCNE1,CDK6,MET,GATA3,RAD51C,AREG,CCND1,VEGFA,STK11,PIK3CA,EREG,FOXA1,TOP2A,KRAS,APC,CDK4,MDM2,MYC,BRCA2,RB1,TP53,SMAD4,ERBB2,AKT1,EGFR,CDKN2A,MKI67,ATM,KIT,BRAF,RET,CTNNB1,ALK,PTEN,HRAS,CHEK2,RAD51D,MITF,NF1,MTOR,TOP1,NRAS
ACH-000818,BT483,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"luminal ER+, PR+, HER2+",,3.9399881363,0.0124757094,3.7614023685,4.7574448586,4.5661454201,0.8014509082,3.053832531,0.1021071449,5.1121954918,4.8043117523,0.1648094356,3.6850430965,3.1467154026,4.0171647072,9.0176849365,4.4086575508,8.084277153,7.8218889236,5.6599788666,4.8301081657,3.0797245502,0.4397667348,7.7264428139,6.2902178764,4.5992941856,3.7673900127,7.2084002495,5.6162223816,4.6746301651,1.7667562962,4.5072870255,4.5720286369,5.0816507339,8.1364831924,7.0076999664,1.1099154949,2.7158713341,4.3152041435,3.2707891464,0.0329485722,4.2874279022,3.3229708672,7.503308773,0.0404253639,4.8784852028,6.0213088989,2.9842922688,3.8961653709,1.8854103088,5.5313253403,4.0781998634,6.2773413658,4.4697165489
ACH-000288,BT549,Breast,Invasive Breast Carcinoma,"Breast Invasive Carcinoma, NOS",Basal B TNBC,,4.5734958649,0.2970587313,4.9850859642,5.3293209076,6.0104241371,0.0626343042,3.4909293652,0.283776015,0.0151021592,5.3498535156,0.1716923416,3.9350824356,3.9172599316,5.6187496185,2.957821846,5.1011710167,0.6301025748,5.2752380371,5.2763924599,5.6263923645,3.1429820061,0.352239877,0.1070731729,6.8060660362,3.9591488838,3.7658529282,8.29712677,3.5530040264,6.1025595665,3.2258934975,3.4114954472,7.3029770851,5.3097400665,4.0855607986,6.8255820274,5.4531488419,9.2325601578,5.3446121216,4.446937561,0.0569399968,2.8042085171,0.1154128537,7.3526701927,0.0630997568,4.0574674606,5.3339962959,4.7809348106,3.9465529919,1.8429265022,3.8805289268,5.2481665611,5.5884776115,6.3937797546
ACH-001454,C10,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,4.249900341,0.2567172348,4.143638134,4.9022374153,5.2752380371,0.0185501445,3.6719839573,0.2095419466,0.3616055548,5.2585115433,0.1079904363,4.6633443832,3.1676695347,7.2439260483,0.3532668352,6.4410119057,4.3229088783,9.489235878,5.1039128304,4.7643675804,3.1069278717,2.69227314,6.4049777985,6.7207708359,4.4365682602,2.051264286,7.2338113785,9.8042211533,4.3234567642,1.1797721386,3.6321053505,5.1741986275,3.9611325264,7.3464784622,7.0373163223,5.3942875862,0.0,4.4369478226,2.636007309,0.1091425493,3.0393507481,0.0103974557,7.5351276398,4.5233426094,4.0811691284,6.1326899529,4.4253182411,3.4959764481,3.0419647694,4.6046290398,4.548306942,6.528075695,4.7024579048
ACH-001456,C125PM,Bowel,Colorectal Adenocarcinoma,Colorectal Adenocarcinoma,,,4.0641932487,0.0068624229,4.3861002922,4.1787781715,5.0803079605,0.0,3.7884454727,4.4241228104,0.0,4.0848212242,0.0303163007,3.0711138248,2.7150697708,4.7702898979,0.7671234012,4.4678926468,5.6790184975,4.7006230354,4.7656779289,3.8526980877,2.6601960659,1.4461344481,2.6706433296,6.2126860619,4.0078053474,1.1382443905,6.7030038834,4.4633741379,7.0985794067,1.6856486797,4.2186341286,5.3743648529,2.4797480106,5.0679440498,5.5006937981,2.7058718204,2.9307620525,4.0390768051,2.3368375301,0.1408807188,2.9554095268,0.0032481749,5.8198342323,0.0,4.4618754387,4.2806077003,4.0353689194,2.0802106857,0.1995975971,2.4046170712,3.6328499317,5.6745791435,3.9903831482
ACH-003295,C20A4,Unknown,Non-Cancerous,Transformed cell line,,,4.8924832344,0.0071926299,5.8656811714,6.1443729401,4.8606600761,0.0,3.5962910652,0.0,0.0184518676,6.1604847908,0.0,3.5385630131,4.1815400124,4.4093365669,0.0566195957,6.2865171432,0.1290468872,4.5212016106,4.6694688797,4.2056035995,4.5172252655,0.0,0.0,7.9849538803,5.1520371437,3.3773903847,8.4333353043,5.2901368141,6.0283746719,2.8659880161,6.0716876984,6.5120515823,5.856918335,5.378282547,6.4510250092,4.561814785,7.5086741447,5.3876109123,4.3740448952,5.1667919159,3.3049738407,0.2088680565,7.3898248672,0.0,5.5005950928,5.5329155922,4.925804615,4.0353775024,3.7215366364,4.5208435059,3.8004443645,5.4286518097,6.1321964264
ACH-001813,C242,Bone,Osteosarcoma,Osteosarcoma,,,1.2395569086,0.00252251,1.8963260651,4.2933411598,4.9481334686,0.001760456,1.6783784628,1.4630103111,0.024675699,2.4732518196,0.0095463982,2.8037395477,3.9956111908,3.7490730286,0.4496691227,3.6430594921,3.9852361679,9.7475805283,6.4453210831,4.0880227089,2.8969576359,1.2115979195,0.2320528477,3.0725619793,3.3978126049,2.2494573593,5.9070277214,5.5625720024,4.8967223167,0.4527198374,3.5813753605,3.96022439,2.9484887123,4.7576417923,6.0006175041,3.7750716209,4.9433355331,1.7084829807,3.3136796951,2.2886981964,2.2001464367,0.206296891,6.0518660545,0.0306072868,4.2163848877,6.2408275604,3.3969624043,2.3009319305,3.2658433914,3.0221617222,3.95591712,5.3690195084,3.6539885998
ACH-003297,C28I2,Unknown,Non-Cancerous,Transformed cell line,,,5.2402801514,0.0496126488,4.7868108749,6.2281970978,5.5316405296,0.0,4.4433345795,0.0,0.0806167349,6.2571973801,0.0,4.861846447,2.8120381832,3.6305103302,0.894741714,6.634077549,0.650162518,4.4783053398,5.0647449493,4.5965237617,4.1438016891,0.0180743635,2.0160791874,8.9659748077,5.3655104637,2.7991454601,8.0910329819,4.8328294754,6.0602245331,1.9984446764,5.6905455589,6.5378441811,5.8565278053,5.5076169968,5.9177279472,2.8837733269,6.8052406311,5.8654265404,5.2227387428,0.5128933191,3.4486260414,0.6561311483,7.7635641098,0.0639529377,4.7696342468,4.7645320892,4.9512009621,3.6407828331,2.1477885246,5.5520205498,4.572968483,7.0903773308,5.8555364609
ACH-003573,C337,Bone,Osteosarcoma,Osteosarcoma,,,4.122440815,0.4306406975,4.9292607307,5.4921574593,6.1162962914,0.0,3.1033532619,0.0293666571,0.0,6.3513121605,0.0,4.4229998589,5.3820376396,3.7669448853,1.4473781586,6.2067995071,0.0,6.8393549919,4.4889068604,3.3619704247,4.0720543861,0.0,0.3352431357,7.9247589111,5.3585720062,3.7777879238,7.6598672867,4.5574345589,5.0953550339,2.5350077152,1.3631261587,0.4583914578,6.3081498146,5.3642959595,5.9801054001,3.1452763081,7.0552930832,3.7873802185,4.7056131363,5.1693520546,3.0838634968,0.0299560186,8.100110054,0.1912265718,4.4627199173,5.2621889114,3.3807461262,4.3276081085,3.8436422348,5.1644763947,4.4544787407,5.6690807343,6.7102828026
ACH-001817,C393,Bone,Osteosarcoma,Osteosarcoma,,,1.6676877737,0.0239323545,1.8582675457,4.9908232689,4.9175987244,0.0448962636,2.3070845604,1.8843868971,0.1441925913,2.9159471989,0.0,2.5438175201,6.2046122551,4.8590102196,0.0,4.3768806458,1.6767729521,9.3400907516,6.5383892059,3.8935174942,3.9658951759,3.5129473209,0.09600541,1.6299347878,4.8063344955,3.776030302,7.523648262,5.0346207619,5.2441449165,0.4691180587,4.38382864,5.0791816711,5.132774353,5.1826286316,6.348033905,3.9606599808,5.4887366295,0.3725053072,4.8850421906,3.1080276966,3.2539076805,0.0499638729,7.1791329384,0.0,4.7907981873,5.4444451332,2.7332522869,3.0000288486,1.8002808094,3.7952475548,3.5771267414,4.5641527176,5.4219202995
ACH-001818,C396,Bone,Osteosarcoma,Osteosarcoma,,,1.3631486893,0.0256227646,1.3078597784,4.811439991,5.2180485725,0.0,1.951695919,0.0,0.6497221589,2.9059631824,0.0,1.4401177168,3.3708157539,5.2260036469,0.0129905147,4.1670365334,0.2442404479,7.3949513435,6.1671652794,4.6538853645,3.8032374382,0.3878852725,0.0341861285,2.8740472794,4.5189695358,2.9221844673,7.6822924614,6.2112050056,5.1751613617,0.9294221401,4.0676646233,4.6037569046,4.9932122231,4.9423642159,6.2716364861,4.8504943848,4.4980082512,0.7896741629,4.6591482162,0.6502618194,2.7496156693,0.0,7.1608295441,0.0222555883,5.1920480728,5.2354474068,4.2177271843,2.9757328033,2.701300621,3.6925833225,3.366663456,4.6111073494,4.5575389862
ACH-001335,C4II,Cervix,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,,,4.7726297379,0.0082028834,4.8105459213,5.43176651,5.7943143845,0.0,3.6732397079,0.0240260027,0.0851078033,5.4904580116,0.0,4.3699269295,4.4352416992,7.3411765099,6.142431736,5.2820544243,6.9285359383,5.7962007523,4.8035988808,4.110329628,3.7937917709,0.3861068189,3.813606739,7.0671224594,3.5757479668,3.9745109081,8.0124063492,5.1989378929,5.5650730133,3.0958755016,5.0448355675,4.7530856133,3.1949632168,5.7110958099,5.4786610603,5.6913528442,7.8190422058,5.4312419891,3.6803355217,0.0785565525,2.7440619469,0.0459908657,6.7403879166,0.0,6.1381611824,5.6514105797,4.3724994659,2.9902088642,3.8834154606,4.1554255486,4.6685218811,5.8789973259,5.8950190544
ACH-001459,C80,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,,,2.3270924091,0.0,3.6717689037,4.412530899,5.5553684235,0.002156659,4.2523398399,4.9057068825,0.0,4.4582901001,0.0,2.8540534973,1.6685730219,4.2699160576,0.1684738845,3.1407182217,5.4069786072,3.5878930092,5.4514155388,4.1284584999,2.6127345562,2.3123950958,4.0121126175,5.293109417,4.0845661163,1.9698117971,7.0814566612,5.2700204849,6.2808265686,1.6869038343,4.2322769165,2.5468771458,2.9812572002,3.6785564423,5.4441699982,1.7219851017,2.962110281,4.8763647079,1.900462985,0.0428852327,1.8704910278,0.008496929,7.4778389931,0.0,4.3569536209,4.6511664391,4.3647546768,1.2071869373,0.2815961838,1.3533006907,3.9345164299,6.0483841896,3.8128678799
ACH-001460,C84,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,,,3.3781676292,0.0178919844,4.2241096497,4.694439888,4.6667337418,0.0,3.0816788673,6.0964179039,0.0,4.8808226585,0.0423319526,3.1826827526,3.4044098854,5.5766367912,0.1144189984,4.3639421463,7.3331551552,5.1669883728,6.0728068352,3.5607395172,2.7766199112,5.1345496178,3.4201939106,6.3784646988,4.7070608139,1.6451944113,7.5000290871,4.7913503647,7.2515487671,2.3475325108,4.6631851196,2.5898928642,3.3491768837,4.9776096344,5.1722435951,2.6458675861,4.6918802261,4.6626496315,2.4768223763,0.0893706903,2.9566402435,0.0620457046,6.9660959244,0.0,4.8027672768,4.6063709259,4.9359922409,2.2643773556,0.2512561381,3.637876749,3.4709923267,6.6213955879,4.7128047943
ACH-001461,C99,Bowel,Colorectal Adenocarcinoma,Rectal Adenocarcinoma,,,2.6054232121,0.0,4.3886647224,4.0768923759,5.0960469246,0.0061687408,3.8975598812,4.4345149994,0.0023943291,4.8635373116,0.0311763752,3.4469177723,2.7761440277,3.5888884068,0.0383209847,4.0244617462,6.9921340942,3.6163930893,4.897564888,4.5513620377,2.6227288246,3.5911886692,3.8438432217,5.344622612,3.0602514744,0.2127685249,7.1042947769,6.7203879356,6.969265461,1.6316537857,4.702978611,4.2436003685,1.6631942987,4.8000454903,5.4399752617,1.7076705694,2.7393772602,3.8657901287,1.3556703329,0.3179361224,2.0101389885,0.0116773956,6.1106557846,0.0,4.6714916229,5.0322861671,4.1495275497,1.8714691401,0.224321872,2.6134538651,2.5063176155,5.7993154526,3.6767413616
ACH-000212,CAL120,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,Basal B TNBC,,3.3884994984,0.0,3.4662094116,3.9362516403,5.3849306107,0.0461264104,2.6447792053,0.0288859457,0.7555046082,5.2564821243,0.1479800195,4.5381531715,4.4297299385,4.9600253105,6.0149421692,5.8813514709,2.1682217121,7.8301854134,5.0839662552,5.0242619514,3.3685936928,0.4663096964,0.1434822381,6.1398053169,5.1072778702,3.7221491337,10.6776313782,6.333214283,7.2687149048,1.6299533844,3.2024176121,4.0521202087,5.0284190178,4.5913085938,6.084004879,5.3808054924,7.9558067322,4.5012669563,5.2465028763,1.1811407804,3.1701028347,0.0295362826,5.9931693077,0.0766192898,4.951130867,5.3053030968,3.8366413116,3.5053827763,3.7691264153,4.707839489,4.619354248,5.9190349579,6.0582733154
ACH-000902,CAL148,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,luminal HER2+,,4.4441170692,0.0,4.0175032616,5.3679614067,6.1480922699,0.003308631,3.98655653,0.0300280824,0.0403664447,5.2533426285,0.1079395637,4.5855512619,0.1905478537,0.4552285671,3.690517664,4.9779849052,1.6217588186,0.8239685893,5.4452567101,5.7263760567,2.7046506405,0.1305250078,8.0771312714,6.825709343,4.3555517197,3.3512649536,8.0424146652,4.6628265381,6.6080980301,2.1728715897,1.7481048107,6.506257534,5.9168372154,7.6898932457,7.8250288963,2.7996490002,5.0710120201,5.7503814697,3.2164580822,2.8560993671,3.2890052795,2.2315890789,8.0294303894,0.0185387507,4.7196269035,6.4335622787,4.3240618706,4.2262926102,1.6587324142,4.4044876099,4.5185413361,6.4189338684,0.705298543
ACH-000856,CAL51,Breast,Invasive Breast Carcinoma,Invasive Breast Carcinoma,Basal B TNBC,,5.11120224,0.0,4.9756531715,0.298879981,5.6375231743,0.0067159589,3.4237422943,3.7734055519,0.4612571895,6.4904756546,0.0500307642,4.6843924522,2.8977515697,5.4781012535,1.3887736797,6.1233539581,1.4516252279,8.0283317566,6.7302050591,5.7862224579,3.2133207321,3.7033221722,2.7062144279,7.4405870438,5.1336045265,3.7091140747,8.3093852997,5.605070591,4.2300567627,3.8882172108,5.2480340004,6.4192066193,6.2255620956,6.2730941772,6.2392835617,3.7115828991,4.7581963539,6.5013036728,5.3604168892,0.0478733741,3.5439288616,0.0807517916,7.8767008781,0.0,5.1581473351,5.2753462791,4.500878334,3.8842072487,3.3940861225,5.274582386,5.2710108757,6.2766976357,5.6030092239
ACH-000857,CAL851,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,basal TNBC,,2.5467092991,2.0702037811,3.7841584682,4.3644461632,4.8992915154,0.0031459711,2.3269658089,0.0893435702,0.8716489077,4.9032840729,0.9877086878,3.4763169289,2.6687319279,6.0432920456,4.3139061928,4.6018986702,6.7703928947,6.2170329094,6.4766407013,3.5078706741,3.5064496994,4.7452912331,3.0801904202,5.6647076607,4.1858029366,2.0867226124,6.2043814659,3.8736360073,4.9882531166,1.5573365688,3.3213450909,5.3070750237,3.9011564255,5.0021038055,5.1669445038,4.4765825272,8.1162557602,4.7254357338,2.3521173,0.1452196389,1.9656033516,0.0195624419,6.8640871048,0.2378610373,4.2343249321,4.6628546715,3.2786970139,2.5003483295,2.4739816189,3.7402908802,3.5808329582,4.3994584084,4.8131551743
ACH-000783,CAMA1,Breast,Invasive Breast Carcinoma,Breast Invasive Lobular Carcinoma,"luminal ER+, PR+, HER2+",,4.8798723221,0.0,5.2616887093,5.4330630302,5.4256138802,3.2567765713,4.1232852936,0.0928947851,4.641887188,4.9900655746,0.1169395894,4.2905716896,0.2149367183,0.4646515548,7.9109425545,6.0507106781,4.0237345695,8.4559555054,6.6412296295,5.6099705696,4.0003156662,0.12564978,7.5976800919,6.8891448975,4.1035561562,4.1721754074,7.4441370964,5.2147231102,5.9648213387,2.9163274765,5.2291378975,5.4344182014,5.0594115257,6.0496373177,7.2358994484,0.0838873163,5.5720953941,5.4352750778,2.7903487682,0.0669130534,3.4630339146,3.1870012283,7.698996067,0.0120007796,4.7388486862,6.1517105103,4.3454957008,4.314602375,1.5480222702,4.8798770905,4.7560839653,5.6665320396,5.4883637428
ACH-001022,CBAGPN,Bone,Ewing Sarcoma,Ewing Sarcoma,,,4.3822731972,0.0,4.3529210091,5.4552745819,5.9199023247,0.2221158147,4.0357999802,0.0,0.0407227315,5.9061689377,0.0153405601,3.6927173138,0.3725877702,0.9587721825,0.0,6.0589356422,0.0,8.0187673569,4.0714020729,5.0668125153,4.0349464417,0.0,2.0695509911,7.4691128731,4.6626839638,3.4241454601,8.5394458771,5.4722962379,5.8209676743,3.1185557842,5.120634079,6.7469444275,6.438117981,5.4147577286,5.8912272453,1.5042288303,0.0668483227,5.6024212837,4.7908816338,6.4145078659,3.4840607643,0.704970181,7.8512992859,0.1577435434,4.986852169,5.0282683372,5.4336004257,2.9810233116,0.9560938478,4.6115031242,4.3619508743,6.0108804703,5.8795733452
ACH-002647,CCC5,Biliary Tract,Intraductal Papillary Neoplasm of the Bile Duct,Cholangiocarcinoma,,,3.853386879,0.0,3.9035203457,5.7802023888,4.9417448044,0.0,3.5661575794,0.7043762207,0.8406944275,4.8793187141,0.0,3.9853365421,4.0590004921,5.146422863,5.3354830742,5.3790006638,6.0891656876,7.2182483673,5.0660505295,4.2232832909,3.7627635002,7.2579913139,6.2001767159,5.9708652496,5.1006579399,3.0065672398,7.3636002541,9.7671089172,5.6134433746,2.9726099968,4.0111107826,5.5089769363,2.4774909019,5.1476812363,5.6619405746,6.2300415039,0.0,4.2960095406,4.0779008865,0.0,2.7492511272,0.0,7.4969654083,0.0,5.1454572678,4.4647336006,4.7045731544,2.3973429203,4.2625083923,4.1391010284,4.3336238861,5.9521193504,5.424018383
ACH-000963,CCK81,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,MSI,,5.3681259155,0.0,4.8063240051,4.7056903839,6.0659513474,0.0,3.9634094238,7.668920517,0.0087235179,5.9221858978,0.4305871725,4.5086188316,3.0883774757,5.1834073067,0.7494106889,5.98568964,5.2936573029,4.4638972282,7.0453882217,5.8273363113,2.7516715527,6.2263445854,4.6026530266,7.0723953247,4.67927742,2.9228048325,8.4947719574,5.6347298622,7.0586953163,3.0571763515,4.527864933,6.8457660675,4.9531068802,5.386490345,6.7164697647,2.7443935871,0.9819498062,5.9785070419,4.0154528618,0.070448406,3.1281366348,0.05489292,8.171957016,0.0353803895,4.8280172348,4.3320922852,5.3401312828,2.2945501804,0.3863772452,4.3364691734,5.0984745026,5.9219741821,4.5508575439
ACH-003460,CCLFHEME0001T,Lymphoid,Mature B-Cell Neoplasms,"Diffuse Large B-Cell Lymphoma, NOS",,,5.8286671638,0.0,5.6509222984,6.3377680779,6.1773796082,0.0,4.7201142311,0.3941145837,0.0261527374,6.3895907402,0.0,3.7013938427,1.0544595718,0.189256534,0.0,7.1902689934,0.5735189915,0.0801773667,3.6161811352,4.5531210899,5.0637831688,0.0161939133,0.0339381397,8.0078964233,5.745121479,3.305662632,9.091501236,5.0183806419,9.0089635849,3.6937768459,6.726000309,6.9451160431,6.3973751068,2.0904741287,6.6975374222,0.0411181971,5.1949067116,5.685239315,4.0201644897,0.0092927031,3.0468001366,0.0,7.0499138832,0.0055609569,5.2533311844,4.7230067253,5.727678299,4.2522416115,1.8421260118,3.6302890778,4.4212298393,6.9859557152,6.1771502495
ACH-003463,CCLFHEME0004T,Lymphoid,Mature T and NK Neoplasms,T-Cell Prolymphocytic Leukemia,,,4.0987648964,0.0,4.7828698158,5.6670093536,5.1947607994,0.0279650744,3.1269001961,0.0,0.7100863457,4.8150987625,0.0,3.3028922081,4.7637991905,0.0172263961,7.0596580505,6.4744634628,1.8494188786,0.0254725236,3.1905658245,4.9864792824,4.0768923759,0.0,0.0,7.3462209702,5.50984478,2.3731303215,7.5402522087,5.8717522621,4.2011241913,3.315025568,5.8983387947,5.2413139343,4.5844635963,1.4618428946,6.029276371,0.0,3.584397316,5.5977993011,5.9928636551,0.05621171,3.2538621426,0.6946395636,6.3620438576,0.0,5.9027175903,4.3384671211,3.9347333908,3.3364846706,0.0520082079,4.1318774223,3.8859744072,5.9165148735,6.2881035805
ACH-003474,CCLFHNSC0001T,Head and Neck,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,,,2.1556780338,0.5275888443,3.1138904095,3.3183906078,3.3938457966,0.0,1.9583786726,0.0065105972,0.267568171,3.339921236,0.0,1.955249548,1.9838929176,4.0144357681,0.0597484335,3.9378528595,8.3782215118,4.1081981659,5.0052294731,3.3035383224,2.5100655556,5.5354995728,0.1390411407,3.0964558125,3.2121801376,1.7350238562,6.6926226616,2.8543527126,6.5006651878,1.212905407,3.7279422283,4.0304508209,3.4837384224,3.0409152508,4.551097393,5.358276844,5.1193604469,2.579390049,2.7123889923,0.0314107239,1.4536703825,0.0989530906,4.9488062859,0.021984227,1.5953174829,5.2164468765,3.6080522537,1.3517357111,0.7572264075,2.3005132675,2.5525345802,5.8976254463,4.4417824745
ACH-003476,CCLFHNSC0002T,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,Esophageal Squamous Cell Carcinoma,,,0.1388380527,0.1413333863,0.5328894258,2.6421654224,3.7972517014,0.0,2.4799883366,0.2955396771,0.0,2.2597575188,0.0,0.2545335889,2.8152413368,5.2088565826,0.1627501398,2.3080141544,2.8830010891,1.4704848528,5.9249215126,3.5994009972,3.1469125748,6.29870224,0.4524710178,0.6612442732,3.6605863571,2.297065258,5.5366902351,3.2246901989,6.5026106834,0.2065169513,4.4480156898,3.213124752,2.8410916328,2.0601096153,3.954754591,3.7134537697,5.303437233,0.0269728173,1.1937465668,0.0312116724,1.850743413,0.0073146438,5.2918357849,0.0,3.8239836693,4.4764075279,1.093749404,0.9061994553,0.4323415756,1.9765286446,2.6902024746,4.1127753258,4.8112092018
ACH-003475,CCLFHNSC0003T,Head and Neck,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,,,1.8489663601,0.00769928,1.9150886536,3.6984295845,5.44627285,0.0,3.9990258217,0.0,2.4429328442,4.11338377,0.0,1.8420777321,3.7028901577,6.227643013,3.7145643234,4.5991749763,5.0200176239,5.8432855606,6.5856642723,4.655775547,4.0853142738,3.5128967762,3.7085514069,3.0431363583,5.654086113,3.5326161385,7.8345341682,4.6932473183,8.796254158,0.8802137375,4.7891082764,6.6234045029,5.2724003792,4.899605751,5.4512934685,6.3464055061,4.0822172165,1.4285336733,3.5498661995,2.4293723106,2.7717461586,0.1198129877,6.237426281,0.0306666065,5.0667996407,5.6873912811,2.0747759342,2.4296588898,2.5679833889,3.8882367611,3.9232633114,5.6623167992,6.1015787125
ACH-002403,CCLFMELM0001T,Skin,Melanoma,Melanoma,,,3.4295449257,0.0,3.0731158257,5.1155953407,4.9668550491,0.0,2.9630615711,0.2424586117,0.0,5.6717829704,0.0279282834,4.1772642136,4.0168170929,5.1967015266,1.1018651724,5.4697589874,3.8639879227,6.9969649315,8.3585767746,3.8644833565,4.0012979507,4.6944012642,0.0,7.0236434937,4.3154430389,2.8130176067,7.9854831696,4.3899936676,5.8431596756,2.0484139919,1.2266132832,4.5297145844,5.1366915703,0.7344897985,6.1799807549,5.1020283699,8.1592960358,4.2156553268,4.0718483925,1.0615273714,4.1725196838,0.0378769748,7.5087928772,0.4641151428,4.5849442482,5.0377206802,3.9008667469,2.1888756752,2.0009987354,3.9470582008,3.8140683174,6.5904641151,6.2983102798
